,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
187,tt0114323,False,0,,32646,en,Safe,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",8.180047,/ihX2udk636JMAAaWDIMj6n5ejhb.jpg,6/23/95,0,119,Released,In the 21st century nobody will be... Safe.,Safe,False
188,tt0114345,False,50000000,,10533,en,The Scarlet Letter,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",6.752119,/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,10/13/95,10382407,135,Released,"When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.",The Scarlet Letter,False
189,tt0114435,False,0,,56088,en,The Show,"A documentary about the culture of hip-hop. Through interviews with some of hip-hops biggest names, the film makers attempt to find out why it has become so popular.",0.15959600000000002,/qUlVaRYuiMvr1R3ZBW6hpS9QB4h.jpg,8/25/95,0,93,,What Happens On Stage Is Only Half The Story!,The Show,False
190,tt0114436,False,45000000,,10802,en,Showgirls,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,17.502375,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,9/22/95,20350754,128,Released,Beyond your wildest dreams. Beyond your wildest fantasies.,Showgirls,False
191,tt0114478,False,7000000,,10149,en,Smoke,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",5.5529459999999995,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg,6/9/95,8349430,112,Released,Where there's smoke... there's laughter!,Smoke,False
192,tt0114496,False,0,,18402,en,Something to Talk About,"In one of her best-ever roles, Julia Roberts is Grace, whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall, Gena Rowlands, Kyra Sedgwick and others in ""the year's best ensemble of characters"" (Jack Matthews, 'Newsday') co-star in this juicy, truthful story written by Callie Khouri",3.743212,/p9qioRaQblGXemFRQSwo8TpikVJ.jpg,8/4/95,50892160,106,Released,"A story about husbands, wives, parents, children and other natural disasters.",Something to Talk About,False
193,tt0114508,False,35000000,,9348,en,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",13.492845,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,7/7/95,113374103,108,Released,Our time is up.,Species,False
194,tt0114534,False,0,,139408,en,The Stars Fell on Henrietta,"The setting is early America during the oil boom. An elderly, down on his luck 'oil man', Mr. Cox finds himself in the town of Henrietta. Using unconventional methods, he convinces himself and local Don Day that there is oil on Day's land. The financially strapped Day puts everything into finding oil...but at what cost?",0.913522,/5mkH38tcztyLy6CeAWHD1FC8ozC.jpg,9/15/95,0,109,Released,,The Stars Fell on Henrietta,False
195,tt0114558,False,42000000,http://www.strange-days.com,281,en,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,10/13/95,7959291,145,Released,You know you want it.,Strange Days,False
196,tt0058450,False,0,,5967,fr,Les parapluies de Cherbourg,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",8.133881,/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg,2/19/64,0,91,Released,a film for all the young lovers of the world,The Umbrellas of Cherbourg,False
197,tt0114666,False,14000000,,79593,en,The Tie That Binds,John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.,1.8204189999999998,/uCPwXcYZ8G5Xi5h8zonBco980Dk.jpg,9/8/95,5780000,99,Released,,The Tie That Binds,False
198,tt0114663,False,0,,47939,en,Three Wishes,"While Jane Holman (Mastrantonio) is driving with her two sons, she accidentally runs into a drifter, Jack McCloud (Swayze), who breaks his leg. Being responsible,  Jane invites Jack, and his dog, to stay at her home until his leg has healed.  Jack struggles to adapt their lifestyle, and finds himself loved by the family. He starts teaching baseball to Tom, who misses his father, who was lost in the Korean war. Jack and Tom develop a strong bond of friendship. Meanwhile, Gunny believes that there is more to Jack and Betty Jane than meets the eye...  We learn that Jack, is Jack McCloud, a Star White Socks baseball player in 1941, who dropped out of the league, after his first season, and; ""was never heard from again"" ...  A wonderful story.  We witness magic between a boy's imagination, and Jack's dog, and are never sure if we are witnessing imagination or magic by the dog.  A story of friendship, family, and learning that life isn't always as cut and dried as we often believe.",11.002046,/ub79b63JJV4oeHwomSy5OS5fVsr.jpg,10/27/95,7025496,115,Released,"If you really believe, magic will find you",Three Wishes,False
199,tt0114702,False,0,,36834,en,Total Eclipse,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",4.546551999999999,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,11/2/95,339889,111,Released,Touched by Genius. Cursed by Madness. Blinded by Love.,Total Eclipse,False
200,tt0114682,False,0,,9090,en,"To Wong Foo, Thanks for Everything! Julie Newmar","Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",7.653446000000001,/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,9/7/95,47774193,105,Released,Attitude is everything,"To Wong Foo, Thanks for Everything! Julie Newmar",False
201,tt0114781,False,60000000,,3512,en,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,7/13/95,104324083,100,Released,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,False
202,tt0114798,False,0,,52856,en,Unstrung Heroes,"Steven Lidz, unhappy with his home life since his mother got sick, goes and lives with his two crazy Uncles. There he changes and gets closer to his Uncles, but his parents want him home even though he is finally happy and popular. Written by Todd Weiser",2.8816889999999997,/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg,9/15/95,0,93,Released,Sometimes you find your heroes in the most unlikely places,Unstrung Heroes,False
203,tt0114805,False,0,,77350,en,Unzipped,"Using a variety of cinematographic techniques, the world of high- profile fashion designer Issac Mizrahi is portrayed as being driven by excitement and creativity, despite the concomitant chaos and cacophony. Mizrahi's frenzied genius and rollercoaster emotions paint a humorous and personal portrait of a brilliant designer. Famous ""SuperModels"", actors, and actresses populate Issac's rarified world, but Douglas Keeve's cameras capture the stress and turbulence beneath the placid coolness of glamour. Written by Tad Dibbern",0.7860229999999999,/5fY5iN8mUBLdd4fmcXwdTqAZ9Sx.jpg,8/11/95,0,73,Released,,Unzipped,False
204,tt0114887,False,20000000,,9560,en,A Walk in the Clouds,World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,9.715639,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg,8/11/95,50012507,103,Released,A man in search. A woman in need. A story of fate.,A Walk in the Clouds,False
205,tt0114898,False,175000000,,9804,en,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",16.885184,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,7/28/95,264218220,135,Released,Beyond the horizon lies the secret to a new beginning.,Waterworld,False
206,tt0114928,False,8000000,,31611,en,White Man's Burden,"The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a white worker in a chocolate factory, loving husband and father of two children. While delivering a package for black CEO Thaddeus Thomas, he is mistaken for a voyeur and, as a result, loses his job, gets beaten by black cops and his family gets evicted from their home. Desperate Pinnock takes a gun and kidnaps Thomas, demanding justice.",1.8340990000000001,/aaFpmILNyNSReVgzKGFu8iKNYzi.jpg,12/1/95,0,89,Released,Reality Just Switched Sides,White Man's Burden,False
207,tt0114938,False,30000000,,65796,en,Wild Bill,Biopic about famous gunslinger Wild Bill Hickock. The early career of legendary lawman is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,8.922139,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg,12/1/95,0,98,Released,The Name Is Legendary. The Man Is Real.,Wild Bill,False
208,tt0109340,False,0,,49805,en,The Browning Version,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British prep school. After nearly 20 years of service, he is being forced to retire on the pretext of his health, and perhaps may not even be given a pension. The boys regard him as a Hitler, with some justification. His wife Laura is unfaithful, and lives to wound him any way she can. Andrew must come to terms with his failed life and regain at least his own self-respect.",3.727644,/xjWc2uWrcGLwC87JN2CbxseGKQ.jpg,10/12/94,0,97,Released,The greatest lessons in the life and the ones learned by heart.,The Browning Version,False
209,tt0112602,False,0,,26258,en,Bushwhacked,"A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.",3.287036,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,8/4/95,0,90,Released,"They wanted a great adventure. What they got was ""Mad Max"" Grabelski.",Bushwhacked,False
210,tt0111579,False,2800000,,50797,ru,Утомлённые солнцем,"Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his dacha with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things change dramatically with the unheralded arrival of Cousin Dmitri from Moscow, who charms the women and little Nadia with his games and pianistic bravura. But Kotov isn't fooled: this is the time of Stalin's repression, with telephone calls in the middle of the night spelling doom - and he knows that Dmitri isn't paying a social call...",2.4860729999999998,/e7bE9BiLyKaZtNF3Q2ro8gVCEQA.jpg,5/1/94,2616503,135,Released,A moving and poignant story set against the corrupt politics of the Stalinist era.,Burnt by the Sun,False
